Date,Open,High,Close,Low
"2014-01-01 17:00:00",27.3444,27.3544,27.3544,27.3380
"2014-01-01 18:00:00",27.3486,27.3486,27.3430,27.3430
"2014-01-01 19:00:00",27.3480,27.3504,27.3492,27.3450
"2014-01-01 20:00:00",27.3498,27.3563,27.3491,27.3450
"2014-01-01 21:00:00",27.3492,27.3570,27.3570,27.3450
"2014-01-01 22:00:00",27.3575,27.3575,27.3527,27.3460
"2014-01-01 23:00:00",27.3486,27.3575,27.3486,27.3486
"2014-01-02 00:00:00",27.3510,27.3573,27.3527,27.3460
"2014-01-02 01:00:00",27.3560,27.3560,27.3554,27.3487
"2014-01-02 02:00:00",27.3528,27.4030,27.3940,27.3509
"2014-01-02 03:00:00",27.3944,27.4295,27.4187,27.3940
"2014-01-02 04:00:00",27.4181,27.4713,27.4452,27.4145
"2014-01-02 05:00:00",27.4419,27.4689,27.4630,27.4392
"2014-01-02 06:00:00",27.4642,27.4645,27.4520,27.4416
"2014-01-02 07:00:00",27.4514,27.4687,27.4645,27.4459
"2014-01-02 08:00:00",27.4621,27.5439,27.4850,27.4556
"2014-01-02 09:00:00",27.4849,27.5331,27.5160,27.4768
"2014-01-02 10:00:00",27.5171,27.5179,27.5110,27.4885
"2014-01-02 11:00:00",27.5070,27.5153,27.5090,27.4990
"2014-01-02 12:00:00",27.5101,27.5228,27.5110,27.5070
"2014-01-02 13:00:00",27.5131,27.5141,27.4946,27.4915
"2014-01-02 14:00:00",27.4956,27.5161,27.5087,27.4955
"2014-01-02 15:00:00",27.5102,27.5165,27.5144,27.5084
"2014-01-02 16:00:00",27.5140,27.5180,27.5180,27.5073
"2014-01-02 17:00:00",27.5128,27.5128,27.4936,27.4936
"2014-01-02 18:00:00",27.4974,27.5070,27.5028,27.4974
"2014-01-02 19:00:00",27.5070,27.5070,27.5029,27.5027
"2014-01-02 20:00:00",27.5028,27.5045,27.5028,27.5027
"2014-01-02 21:00:00",27.5029,27.5070,27.5028,27.5027
"2014-01-02 22:00:00",27.5070,27.5070,27.5029,27.5028
"2014-01-02 23:00:00",27.5070,27.5070,27.5029,27.5029
"2014-01-03 00:00:00",27.5045,27.5070,27.5029,27.5029
"2014-01-03 01:00:00",27.5030,27.5030,27.4948,27.4948
"2014-01-03 02:00:00",27.4975,27.5099,27.5085,27.4860
"2014-01-03 03:00:00",27.5092,27.5110,27.5035,27.4995
"2014-01-03 04:00:00",27.5020,27.5130,27.5050,27.4969
"2014-01-03 05:00:00",27.5037,27.5061,27.5038,27.4990
"2014-01-03 06:00:00",27.5033,27.5308,27.5136,27.4973
"2014-01-03 07:00:00",27.5134,27.5252,27.5248,27.5122
"2014-01-03 08:00:00",27.5247,27.5308,27.5227,27.4969
"2014-01-03 09:00:00",27.5226,27.5560,27.5394,27.5121
"2014-01-03 10:00:00",27.5393,27.5562,27.5552,27.5393
"2014-01-03 11:00:00",27.5544,27.5930,27.5579,27.5480
"2014-01-03 12:00:00",27.5576,27.5786,27.5618,27.5521
"2014-01-03 13:00:00",27.5646,27.5781,27.5435,27.5405
"2014-01-03 14:00:00",27.5655,27.5673,27.5481,27.5481
"2014-01-03 15:00:00",27.5476,27.5644,27.5630,27.5388
"2014-01-03 16:00:00",27.5631,27.5678,27.5570,27.5538
"2014-01-05 17:00:00",27.5613,27.5702,27.5702,27.5608
"2014-01-05 18:00:00",27.5704,27.5704,27.5620,27.5615
"2014-01-05 19:00:00",27.5634,27.5635,27.5634,27.5620
"2014-01-05 20:00:00",27.5568,27.5634,27.5565,27.5528
"2014-01-05 21:00:00",27.5564,27.5565,27.5530,27.5512
"2014-01-05 22:00:00",27.5546,27.5546,27.5545,27.5512
"2014-01-05 23:00:00",27.5530,27.5546,27.5540,27.5505
"2014-01-06 00:00:00",27.5505,27.5546,27.5512,27.5505
"2014-01-06 01:00:00",27.5515,27.5515,27.5501,27.5440
"2014-01-06 02:00:00",27.5503,27.5503,27.5220,27.4901
"2014-01-06 03:00:00",27.5235,27.5290,27.5067,27.5005
"2014-01-06 04:00:00",27.5068,27.5073,27.4968,27.4698
"2014-01-06 05:00:00",27.4969,27.5154,27.5084,27.4968
"2014-01-06 06:00:00",27.5085,27.5148,27.5134,27.4969
"2014-01-06 07:00:00",27.5130,27.5156,27.5044,27.4988
"2014-01-06 08:00:00",27.5042,27.5087,27.4821,27.4693
"2014-01-06 09:00:00",27.4803,27.4998,27.4910,27.4764
"2014-01-06 10:00:00",27.4803,27.5099,27.4853,27.4795
"2014-01-06 11:00:00",27.4858,27.4956,27.4897,27.4731
"2014-01-06 12:00:00",27.4885,27.4940,27.4940,27.4702
"2014-01-06 13:00:00",27.4851,27.4871,27.4781,27.4712
"2014-01-06 14:00:00",27.4790,27.4875,27.4840,27.4776
"2014-01-06 15:00:00",27.4801,27.4801,27.4789,27.4715
"2014-01-06 16:00:00",27.4795,27.4795,27.4730,27.4730
"2014-01-06 17:00:00",27.4714,27.4760,27.4741,27.4714
"2014-01-06 18:00:00",27.4728,27.4793,27.4765,27.4725
