Date,Open,High,Close,Low
"2020-01-02 02:00:00",6027.4000,6033.6600,6018.1600,6017.1400
"2020-01-02 03:00:00",6019.9100,6048.6400,6046.6100,6009.1400
"2020-01-02 04:00:00",6046.6400,6062.2400,6057.7000,6042.1300
"2020-01-02 05:00:00",6057.4700,6062.5800,6055.5500,6052.5300
"2020-01-02 06:00:00",6055.7900,6056.5700,6047.0300,6036.2500
"2020-01-02 07:00:00",6047.3700,6059.5100,6057.5200,6046.4900
"2020-01-02 08:00:00",6057.7900,6059.5600,6052.2000,6051.1800
"2020-01-02 09:00:00",6051.8900,6059.2000,6053.2200,6050.3900
"2020-01-02 10:00:00",6053.4000,6058.4200,6053.2200,6044.7000
"2020-01-02 11:00:00",6052.7100,6054.2200,6051.9200,6038.4100
"2020-01-02 12:00:00",6051.3900,6052.4100,6049.7200,6047.3900
"2020-01-02 13:00:00",6049.9100,6049.9100,6046.4100,6044.3800
"2020-01-02 14:00:00",6046.9100,6053.9200,6053.1800,6046.3900
"2020-01-02 15:00:00",6052.9100,6067.7000,6067.7000,6052.9100
"2020-01-03 02:00:00",6015.8000,6024.6900,6015.7000,6009.7000
"2020-01-03 03:00:00",6014.8900,6017.7000,6005.6800,6001.1900
"2020-01-03 04:00:00",6005.2200,6013.7000,6006.6800,5994.1800
"2020-01-03 05:00:00",6006.9000,6017.2200,5998.2100,5995.6900
"2020-01-03 06:00:00",5997.7000,6010.7200,5994.7100,5994.7100
"2020-01-03 07:00:00",5994.9200,6015.2200,6012.9200,5994.3800
"2020-01-03 08:00:00",6013.2000,6030.2100,6025.2100,6012.6800
"2020-01-03 09:00:00",6024.9200,6038.7000,6035.4200,6016.2200
"2020-01-03 10:00:00",6032.9000,6035.2100,6035.2000,6020.6800
"2020-01-03 11:00:00",6034.9100,6044.4200,6040.6900,6031.1800
"2020-01-03 12:00:00",6040.4000,6046.4000,6044.1800,6039.8900
"2020-01-03 13:00:00",6043.9000,6044.9200,6033.9200,6023.9000
"2020-01-03 14:00:00",6033.7100,6034.9000,6031.9000,6027.3900
"2020-01-03 15:00:00",6032.4100,6034.4100,6023.2100,6019.0000
"2020-01-06 02:00:00",5993.0000,6003.7100,5996.1900,5986.1900
"2020-01-06 03:00:00",5996.7000,6009.7000,5955.7200,5955.1800
"2020-01-06 04:00:00",5955.1900,5975.2100,5966.4200,5953.9000
"2020-01-06 05:00:00",5966.7100,5974.9100,5971.4000,5958.6900
"2020-01-06 06:00:00",5971.1900,5980.6800,5978.9000,5966.9000
"2020-01-06 07:00:00",5979.2100,5991.2100,5987.7000,5978.6800
"2020-01-06 08:00:00",5987.4000,5987.6800,5986.2000,5979.6800
"2020-01-06 09:00:00",5985.4100,5998.3000,5995.8000,5982.1900
"2020-01-06 10:00:00",5996.6800,6018.2100,6010.7100,5993.7200
"2020-01-06 11:00:00",6010.9000,6019.4100,6013.9000,6008.1800
"2020-01-06 12:00:00",6013.7100,6015.9000,6011.9000,6010.3900
"2020-01-06 13:00:00",6012.4100,6019.4000,6019.4000,6011.8900
