Date,Open,High,Close,Low
"2016-01-03 18:00:00",17.1774,17.2109,17.2061,17.1770
"2016-01-03 19:00:00",17.2058,17.2391,17.2305,17.2043
"2016-01-03 20:00:00",17.2294,17.2842,17.2815,17.2277
"2016-01-03 21:00:00",17.2834,17.2927,17.2782,17.2774
"2016-01-03 22:00:00",17.2782,17.2800,17.2779,17.2718
"2016-01-03 23:00:00",17.2772,17.3334,17.3333,17.2771
"2016-01-04 00:00:00",17.3354,17.3419,17.3357,17.3289
"2016-01-04 01:00:00",17.3357,17.3487,17.3445,17.3357
"2016-01-04 02:00:00",17.3444,17.3524,17.3341,17.3297
"2016-01-04 03:00:00",17.3341,17.3885,17.3646,17.3300
"2016-01-04 04:00:00",17.3652,17.3797,17.3579,17.3243
"2016-01-04 05:00:00",17.3579,17.3630,17.3352,17.3269
"2016-01-04 06:00:00",17.3352,17.3815,17.3640,17.3167
"2016-01-04 07:00:00",17.3641,17.3685,17.3645,17.3322
"2016-01-04 08:00:00",17.3650,17.3890,17.3531,17.3428
"2016-01-04 09:00:00",17.3537,17.3620,17.3192,17.3025
"2016-01-04 10:00:00",17.3192,17.3768,17.3554,17.3147
"2016-01-04 11:00:00",17.3556,17.3873,17.3617,17.3436
"2016-01-04 12:00:00",17.3620,17.3772,17.3616,17.3440
"2016-01-04 13:00:00",17.3615,17.3662,17.3394,17.3299
"2016-01-04 14:00:00",17.3394,17.3543,17.3294,17.3236
"2016-01-04 15:00:00",17.3294,17.3337,17.3058,17.3002
"2016-01-04 16:00:00",17.3055,17.3450,17.3007,17.3007
"2016-01-04 17:00:00",17.3004,17.3115,17.3006,17.3004
"2016-01-04 18:00:00",17.3007,17.3017,17.2906,17.2902
"2016-01-04 19:00:00",17.2905,17.2978,17.2910,17.2904
"2016-01-04 20:00:00",17.2908,17.3020,17.2841,17.2833
"2016-01-04 21:00:00",17.2841,17.2900,17.2740,17.2740
"2016-01-04 22:00:00",17.2740,17.2743,17.2722,17.2635
"2016-01-04 23:00:00",17.2720,17.2866,17.2722,17.2710
"2016-01-05 00:00:00",17.2722,17.2994,17.2978,17.2720
"2016-01-05 01:00:00",17.2977,17.3061,17.2991,17.2913
"2016-01-05 02:00:00",17.2988,17.3047,17.3024,17.2883
"2016-01-05 03:00:00",17.3024,17.3218,17.3192,17.2955
"2016-01-05 04:00:00",17.3191,17.3460,17.3448,17.3067
"2016-01-05 05:00:00",17.3448,17.3632,17.3520,17.3385
"2016-01-05 06:00:00",17.3519,17.3525,17.3097,17.2984
"2016-01-05 07:00:00",17.3097,17.3274,17.2881,17.2876
"2016-01-05 08:00:00",17.2881,17.3262,17.3021,17.2579
"2016-01-05 09:00:00",17.3022,17.3600,17.3548,17.3008
