Date,Open,High,Close,Low
"2012-01-02 18:00:00",1010.9700,1012.8200,1012.8200,1009.7900
"2012-01-02 19:00:00",1012.7900,1015.2400,1014.2300,1012.5800
"2012-01-02 20:00:00",1014.0400,1015.7300,1015.5000,1012.7700
"2012-01-02 21:00:00",1015.5300,1017.4900,1014.8300,1014.7600
"2012-01-02 22:00:00",1014.8000,1017.3800,1016.5300,1013.3100
"2012-01-02 23:00:00",1016.5500,1021.3800,1020.5900,1016.1200
"2012-01-03 00:00:00",1020.6200,1020.9100,1018.4400,1017.7600
"2012-01-03 01:00:00",1018.4000,1021.9500,1021.7700,1017.6400
"2012-01-03 02:00:00",1021.7600,1021.9800,1018.8600,1017.0900
"2012-01-03 03:00:00",1018.8400,1022.5300,1018.2400,1017.7300
"2012-01-03 04:00:00",1018.2300,1020.4300,1020.0200,1016.3800
"2012-01-03 05:00:00",1019.9700,1021.2000,1019.4700,1017.7400
"2012-01-03 06:00:00",1019.4600,1023.8900,1021.5700,1017.8700
"2012-01-03 07:00:00",1021.6000,1021.7300,1019.6300,1019.0800
"2012-01-03 08:00:00",1019.6600,1020.9600,1020.3900,1015.8700
"2012-01-03 09:00:00",1020.3800,1025.6400,1024.2600,1019.2700
"2012-01-03 10:00:00",1024.1800,1027.0300,1024.8200,1021.5300
"2012-01-03 11:00:00",1024.8300,1026.4900,1023.3700,1023.3100
"2012-01-03 12:00:00",1023.3800,1024.4100,1021.4100,1020.9000
"2012-01-03 13:00:00",1021.3900,1023.4600,1021.3900,1020.1900
"2012-01-03 14:00:00",1021.3600,1025.7300,1025.0300,1021.3200
"2012-01-03 15:00:00",1025.0400,1026.0700,1024.3600,1024.0700
"2012-01-03 16:00:00",1024.3500,1025.2000,1024.5300,1023.7600
"2012-01-03 17:00:00",1024.5400,1024.5700,1024.5700,1024.5300
"2012-01-03 18:00:00",1024.8800,1026.9600,1026.2000,1024.8800
"2012-01-03 19:00:00",1026.1900,1027.8300,1024.2900,1023.5600
"2012-01-03 20:00:00",1024.2600,1024.2600,1022.3700,1020.6900
"2012-01-03 21:00:00",1022.4000,1023.3700,1020.8300,1019.6900
"2012-01-03 22:00:00",1020.7900,1021.8200,1021.3900,1018.8000
"2012-01-03 23:00:00",1021.4100,1024.2000,1021.1000,1021.0300
"2012-01-04 00:00:00",1021.0400,1022.7500,1021.7900,1020.4400
"2012-01-04 01:00:00",1021.6400,1023.6500,1022.6100,1021.2400
"2012-01-04 02:00:00",1022.5400,1026.0000,1025.4600,1022.1900
"2012-01-04 03:00:00",1025.5100,1029.8900,1026.9500,1025.2900
"2012-01-04 04:00:00",1026.8800,1029.3700,1026.3900,1026.0700
"2012-01-04 05:00:00",1026.4400,1026.6400,1023.8800,1023.1200
"2012-01-04 06:00:00",1023.8600,1026.0100,1024.9900,1022.4600
